obs_ID,study_ID,year_pub,es,var
obs085,"Hoogland, J. L. 1979",1979,0.223160283,0.031827576
obs086,"Hoogland, J. L. 1979",1979,5.56E-02,0.029780395
obs087,"Hoogland, J. L. 1979",1979,0.271365252,0.017318374
obs088,"Hoogland, J. L. 1979",1979,0.318078826,0.003778483
obs089,"Hoogland, J. L. 1979",1979,-3.47E-02,0.004560878
obs090,"Hoogland, J. L. 1979",1979,0.616121722,0.006851496
obs091,"Hoogland, J. L. 1979",1979,0.54031179,0.00386551
obs092,"Hoogland, J. L. 1979",1979,0.225696588,0.004586593
obs093,"Hoogland, J. L. 1979",1979,0.779324335,0.007034567
obs094,"Hoogland, J. L. 1979",1979,0.716452931,0.050077757
obs095,"Hoogland, J. L. 1979",1979,-9.95E-02,0.069549824
obs096,"Hoogland, J. L. 1979",1979,3.140993854,0.052365753
obs097,"Hoogland, J. L. 1979",1979,-4.52E-02,0.029777346
obs098,"Hoogland, J. L. 1979",1979,-0.17895589,0.015577699
obs099,"Hoogland, J. L. 1979",1979,0.601984069,0.04953892
obs100,"Hoogland, J. L. 1979",1979,0.245476327,0.031869408
obs101,"Hoogland, J. L. 1979",1979,0.739700159,0.050257818
obs102,"Hoogland, J. L. 1979",1979,0.178261182,0.029863295
obs103,"Hoogland, J. L. 1979",1979,0.2718352,0.029985021
obs104,"Hoogland, J. L. 1979",1979,0.345624001,0.069927595
obs105,"Hoogland, J. L. 1979",1979,-0.134428395,0.029823682
obs106,"Hoogland, J. L. 1979",1979,0.189247002,0.003748666
obs107,"Hoogland, J. L. 1979",1979,-0.162960417,0.004573986
obs108,"Hoogland, J. L. 1979",1979,0.267510102,0.006603872
obs109,"Hoogland, J. L. 1979",1979,0.514738464,0.024396482
obs110,"Hoogland, J. L. 1979",1979,0.264011654,0.017310889
obs111,"Hoogland, J. L. 1979",1979,0.505437461,0.023525283
obs112,"Hoogland, J. L. 1979",1979,-0.175917127,0.015576035
obs113,"Hoogland, J. L. 1979",1979,2.29812408,1.220663102
obs114,"Hoogland, J. L. 1979",1979,3.21541288,2.249895636
obs115,"Krause, J., et al. 1999",1999,-0.217289501,0.423861025
obs116,"Krause, J., et al. 1999",1999,-1.148870962,0.582947245
obs117,"Krause, J., et al. 1999",1999,1.89E-03,0.275041597
obs118,"Krause, J., et al. 1999",1999,0.271257839,0.280701385
obs119,Loye and Carroll 1991,1991,1.760315059,1.886236369
obs120,Moller and Erritzoe 1996,1996,0.955379829,0.155812346
obs121,Moller and Erritzoe 1996,1996,1.480210195,0.235704321
obs122,Moller and Erritzoe 1996,1996,1.319932658,0.207654321
obs123,Moller and Erritzoe 1996,1996,0.870527015,0.146129012
obs124,Moller and Erritzoe 1996,1996,0.930238254,0.152849383
obs125,Moller and Erritzoe 1996,1996,0.76681802,0.135516049
obs126,Moller and Erritzoe 1996,1996,0.898811286,0.14925679
obs127,Moller and Erritzoe 1996,1996,0.873669712,0.146471605
obs128,"Moller, A.P. 1987",1987,3.440074094,0.539136941
obs129,"Moller, A.P., 2007",2007,0.287703123,0.09842222
obs130,"Moller, A.P., 2007",2007,-0.247338714,0.097882303
obs131,"Moller, A.P., 2007",2007,0.690971467,0.108288932
obs132,"Moller, A.P., 2007",2007,-0.157560217,0.096973523
obs133,"Moller, A.P., et al. 2001",2001,3.971358267,8.943694482
obs134,"Moller, A.P., et al. 2001",2001,1.339684913,0.642303642
obs135,"Moller, A.P., et al. 2001",2001,1.721574052,0.708011249
obs136,Muller-Graf et al. 1996,1996,0.862377784,1.429698961
obs137,Muller-Graf et al. 1996,1996,-0.593472101,1.233955807
obs138,Muller-Graf et al. 1996,1996,-0.626387181,1.25403169
obs139,Muller-Graf et al. 1996,1996,0.891629576,1.45535289
obs140,Muller-Graf et al. 1996,1996,0.870042763,1.436338444
obs141,Muller-Graf et al. 1996,1996,0.213848491,1.080716828
obs142,Muller-Graf et al. 1996,1996,0.989257716,1.547166654
obs143,Muller-Graf et al. 1997,1997,,0
obs144,Muller-Graf et al. 1997,1997,7.47E-02,1.060642522
obs145,"Nunn, C. et al. 2003",2003,-0.230154186,0.083580922
obs146,"Nunn, C. et al. 2003",2003,1.99E-02,0.082462297
obs147,"Nunn, C. et al. 2003",2003,0.241519825,0.083694983
obs148,"Nunn, C. et al. 2003",2003,0.67057269,0.092021279
obs149,"Nunn, C. et al. 2003",2003,0.713193835,0.093276124
obs150,"Nunn, C. et al. 2003",2003,1.09E-02,0.076176817
obs151,"Nunn, C. et al. 2003",2003,0.136665266,0.076540697
obs152,"Nunn, C. et al. 2003",2003,0.325263332,0.078248909
obs153,"Nunn, C. et al. 2003",2003,0.26239731,0.077524519
obs154,"Nunn, C. et al. 2003",2003,0.281530447,0.077728579
obs155,"Nunn, C. et al. 2003",2003,-3.81E-02,0.150873351
obs156,"Nunn, C. et al. 2003",2003,-0.114242409,0.151337399
obs157,"Nunn, C. et al. 2003",2003,0.251333299,0.153342083
obs158,"Nunn, C. et al. 2003",2003,8.00E-02,0.151071151
obs159,"Nunn, C., 2002",2002,-0.102141901,0.050443658
obs160,"Nunn, C., 2002",2002,-0.353639884,0.050638785
obs161,"Nunn, C., 2002",2002,-0.168711612,0.050045345
obs162,"Nunn, C., 2002",2002,7.26E-02,0.048545798
obs163,"Nunn, C., 2002",2002,-9.60E-02,0.049190619
obs164,"Nunn, C., 2002",2002,-0.394560136,0.056578175
obs165,"Poiani, A. 1992",1992,-0.029762613,0.246088735
obs166,"Poiani, A. 1992",1992,1.252198067,0.442666667
obs167,"Poiani, A. 1992",1992,0.66453811,0.260779571
obs168,"Poiani, A. 1992",1992,0.296798155,0.248995513
obs169,"Poiani, A. 1992",1992,0.119050453,0.246531642
obs170,"Poiani, A. 1992",1992,0.393989975,0.251233478
obs171,"Poiani, A. 1992",1992,-0.201702593,0.247415339
obs172,"Poiani, A. 1992",1992,4.90E-02,0.24613928
obs173,"Poulin, R. 1991b",1991,0.616832947,0.167736477
obs174,"Poulin, R. 1991b",1991,0.739528029,0.143726538
obs175,"Poulin, R. 1991b",1991,0.348946711,0.285916322
obs176,"Poulin, R. 1991b",1991,-0.384540483,0.371342744
obs177,"Poulin, R. 1991b",1991,1.597508336,0.446472791
obs178,"Poulin, R. 1991b",1991,0.629459176,0.269771618
obs179,"Poulin, R. 1991b",1991,1.198381268,0.102826669
obs180,"Poulin, R. 1991b",1991,0.221781575,0.098892037
obs181,"Poulin, R. 1999",1999,-0.983426855,0.406617004
obs182,"Poulin, R. 1999",1999,1.445118476,0.508547825
obs183,"Poulin, R. 1999",1999,1.866492876,0.635404939
obs184,"Poulin, R. 1999",1999,1.113061222,0.431323996
obs185,"Rekasi, J., et al. 1997",1997,4.61307133,0.557019726
obs186,"Rogers, L. M., et al. 2003",2003,0.465738382,0.179887422
obs187,"Rozsa, L. 1997",1997,3.67E-02,0.177630514
obs188,"Rozsa, L. 1997",1997,0.577010462,0.125973897
obs189,Rubenstein and Hohmann 1989,1989,1.47916238,0.229491025
obs190,Rubenstein and Hohmann 1989,1989,0.990101458,0.183044085
obs191,Rubenstein and Hohmann 1989,1989,0.846538755,0.172902815
obs192,Rubenstein and Hohmann 1989,1989,-0.039726916,0.037222355
obs193,Rubenstein and Hohmann 1989,1989,-0.979667191,0.182253582
obs194,Rubenstein and Hohmann 1989,1989,0.926699821,0.178369918
obs195,Rubenstein and Hohmann 1989,1989,-0.705825293,0.164501333
obs196,Rubenstein and Hohmann 1989,1989,0.705825293,0.164501333
obs197,"Semple, S., et al. 2002",2002,-0.38292357,0.193134978
obs198,"Semple, S., et al. 2002",2002,-0.614837748,0.179538383
obs199,"Semple, S., et al. 2002",2002,-0.317158429,0.134532793
obs200,"Semple, S., et al. 2002",2002,-0.116794357,0.186485501
obs201,"Semple, S., et al. 2002",2002,-0.281057676,0.166536989
obs202,"Semple, S., et al. 2002",2002,-0.112568256,0.131501143
obs203,"Semple, S., et al. 2002",2002,5.14E-02,0.228278175
obs204,"Semple, S., et al. 2002",2002,0.109590719,0.186403961
obs205,"Semple, S., et al. 2002",2002,-2.84E-02,0.131091946
obs206,"Semple, S., et al. 2002",2002,-0.31733654,0.190838579
obs207,"Semple, S., et al. 2002",2002,-3.16E-02,0.16314585
obs208,"Semple, S., et al. 2002",2002,-4.47E-02,0.131132951
obs209,Snaith et al. 2008,2008,-0.506494824,0.569505139
obs210,Snaith et al. 2008,2008,-1.096617191,0.727177182
obs211,Snaith et al. 2008,2008,-4.647550814,4.126703732
obs212,Spottiswoode 2008,2008,0.980521403,0.158854321
obs213,Stow et al. 2007,2007,2.223551673,2.501394014
obs214,"Tella, J. L., et al. 2001",2001,-4.077144106,6.394368019
obs215,Trejo-Macias et al. 2007,2007,1.467894159,1.035857586
obs216,Van Vuren 1996,1996,-0.28098114,0.105270382
obs217,Van Vuren 1996,1996,0.107331263,0.356195556
obs218,Vicente et al. 2007,2007,-0.428315189,0.164362615
obs219,"Vitone, N. D., et al. 2004",2004,-0.196317583,0.066758516
obs220,"Vitone, N. D., et al. 2004",2004,0.440508408,0.063127898
obs221,"Vitone, N. D., et al. 2004",2004,4.33E-02,0.066137126
obs222,"Vitone, N. D., et al. 2004",2004,0.321254751,0.061730313
obs223,"Vitone, N. D., et al. 2004",2004,6.12E-02,0.066168746
obs224,"Vitone, N. D., et al. 2004",2004,0.530557088,0.064473177
obs225,"Whiteman, N. K., & Parker, P. G. 2004",2004,1.03782354,0.075097455
obs226,"Whiteman, N. K., & Parker, P. G. 2004",2004,1.060761253,0.080302186
obs227,"Whiteman, N. K., & Parker, P. G. 2004",2004,,0
obs228,"Whiteman, N. K., & Parker, P. G. 2004",2004,0.125992927,0.066254093
obs229,"Whiteman, N. K., & Parker, P. G. 2004",2004,0.353312573,0.067162056
obs230,"Whiteman, N. K., & Parker, P. G. 2004",2004,0.460584744,0.091744054
obs231,"Whiteman, N. K., & Parker, P. G. 2004",2004,0.564183761,0.092950474
obs232,"Whiteman, N. K., & Parker, P. G. 2004",2004,0,0.066121808
obs233,"Whiteman, N. K., & Parker, P. G. 2004",2004,0.94679541,0.073591987
obs234,Wilson et al. 2003,2003,-0.30971864,0.126184015
obs235,Wilson et al. 2003,2003,-1.266508902,0.28840448
obs236,Wilson et al. 2003,2003,-1.694875008,0.357573653
obs237,Woodroffe et al. 2009,2009,,0
obs238,Woodroffe et al. 2009,2009,,0
obs239,Woodroffe et al. 2009,2009,,0
obs240,Woodroffe et al. 2009,2009,,0
obs241,"Brown, C. R. et al. 2001",2001,1.459459459,0.219138057
obs242,"Davies, C. R., et al. 1991",1991,0.147420879,0.297082126
obs243,"Davies, C. R., et al. 1991",1991,2.548308375,0.836427347
obs244,"Davies, C. R., et al. 1991",1991,1.300926831,0.436305268
obs245,"Davies, C. R., et al. 1991",1991,1.539431153,0.492758406
obs246,"Davies, C. R., et al. 1991",1991,0,0.378698225
obs247,"Davies, C. R., et al. 1991",1991,2.384297466,1.010350937
obs248,"Davies, C. R., et al. 1991",1991,1.508912669,0.631677941
obs249,"Davies, C. R., et al. 1991",1991,2.718102597,1.199596194
obs250,"Davies, C. R., et al. 1991",1991,0,0.170027774
obs251,"Davies, C. R., et al. 1991",1991,1.892672182,0.33285541
obs252,"Davies, C. R., et al. 1991",1991,1.780566509,0.314137642
obs253,"Davies, C. R., et al. 1991",1991,1.892672182,0.33285541
obs254,"Godfrey, S. S., et al. 2006",2006,-3.95E-02,0.163170452
obs255,"Godfrey, S. S., et al. 2006",2006,-2.41E-02,0.115902443
obs256,"Godfrey, S. S., et al. 2006",2006,6.30E-02,0.10396224
obs257,Hoi et al. 1998,1998,0.87780137,0.147864222
obs258,Hoi et al. 1998,1998,-3.88E-02,0.156781415
obs259,Hoi et al. 1998,1998,0.39860463,0.12813359
obs260,Hoi et al. 1998,1998,-0.256030948,0.125122822
obs261,"Nunn, C., & Heymann, E. 2005",2005,1.566212319,0.499689469
obs262,"Nunn, C., & Heymann, E. 2005",2005,1.583659504,0.54669419
obs263,"Nunn, C., & Heymann, E. 2005",2005,1.597536565,0.507947973
obs264,"Nunn, C., & Heymann, E. 2005",2005,1.453939954,0.510872733
obs265,"Nunn, C., & Heymann, E. 2005",2005,1.237307732,0.422848585
obs266,"Nunn, C., & Heymann, E. 2005",2005,1.340435348,0.48203869
obs267,"Nunn, C., & Heymann, E. 2005",2005,1.273524114,0.399800066
obs268,"Nunn, C., & Heymann, E. 2005",2005,1.420032502,0.463312075
obs269,"Nunn, C., & Heymann, E. 2005",2005,1.243202111,0.393929898
obs270,"Nunn, C., & Heymann, E. 2005",2005,1.362604717,0.449995351
obs271,"Nunn, C., & Heymann, E. 2005",2005,1.293738783,0.403792094
obs272,"Nunn, C., & Heymann, E. 2005",2005,1.456577456,0.47207254
obs273,"Tella, J. L. 2002",2002,0.555940976,0.03676806
obs274,"Tella, J. L. 2002",2002,0.773479507,0.041588063
obs275,"Tella, J. L. 2002",2002,0.465034521,0.035221172
obs276,"Tella, J. L. 2002",2002,0.84460406,0.043506154
obs277,"Tella, J. L. 2002",2002,0.440990434,0.041403025
obs278,"Tella, J. L. 2002",2002,0.591987736,0.075788421
obs279,"Tella, J. L. 2002",2002,0.568780856,0.066415399
obs280,"Tella, J. L. 2002",2002,0.350798994,0.060151282
obs281,"Tella, J. L. 2002",2002,0.561296732,0.06262097
obs282,"Tella, J. L. 2002",2002,0.660620845,0.066190555
obs283,Hieber and Uetz 1990,1990,-7.72E-02,0.051686486
obs284,Hieber and Uetz 1990,1990,0.153959142,0.071214619
obs285,Hieber and Uetz 1990,1990,0.96905206,0.256970105
obs286,Hurtrez-Bousses et al. 1998,1998,0.394898356,0.066547029
obs287,Hurtrez-Bousses et al. 1998,1998,0.424019559,0.022299616
obs288,Hurtrez-Bousses et al. 1998,1998,0.180309191,0.076811952
obs289,Hurtrez-Bousses et al. 1998,1998,0.482577904,0.060971834
obs290,Keeping and Crewe 1983,1983,0.724620332,0.178596812
obs291,Keeping and Crewe 1983,1983,,0
obs292,Keeping and Crewe 1983,1983,0.48371104,0.166467718
obs293,Keeping and Crewe 1983,1983,-0.153692469,0.157702926
obs294,Keeping and Crewe 1983,1983,1.460125678,1.031308333
obs295,Keeping and Crewe 1983,1983,0.74328403,0.715409164
obs296,Keeping and Crewe 1983,1983,0.381000295,0.633947179
obs297,Keeping and Crewe 1983,1983,0.449041547,0.645242596
obs298,Keeping and Crewe 1983,1983,1.075669976,0.340044864
obs299,Keeping and Crewe 1983,1983,-2.85E-02,0.257455227
obs300,Keeping and Crewe 1983,1983,0.551527675,0.279124641
obs301,Keeping and Crewe 1983,1983,-7.03E-02,0.25775016
obs302,Kleindorfer and Dudaniec 2009,2009,1.272385005,0.136826982
obs303,"Le Masurier, A.D. 1994",1994,1.992709858,0.267991521
obs304,Low 2008,2008,-0.680147431,0.045375824
obs305,Low 2008,2008,-1.228368654,0.166493163
obs306,Shields and Crook 1987,1987,1.023123039,2.352903201
obs307,Shields and Crook 1987,1987,2.621921025,8.180592312
obs308,Strassman 1981,1981,0.155650396,0.157728162
obs309,Strassman 1981,1981,0.297240531,0.109076461
obs310,Strassman 1981,1981,1.062432822,0.195965885
obs311,Strassman 1981,1981,0.902260916,0.159135734
obs312,Strassman 1981,1981,1.225809861,0.140770251
obs313,Strassman 1981,1981,0.599795859,0.059412583
obs314,Strassman 1981,1981,0.375321674,0.162588134
obs315,Strassman 1981,1981,0.933121427,0.130808785
obs316,Strassman 1981,1981,0.458904893,0.159239094
obs317,Strassman 1981,1981,1.283901207,0.187905649
obs318,Strassman 1981,1981,0.421264584,0.105897989
obs319,Strassman 1981,1981,0.425150367,0.056926441
obs320,Strassman 1981,1981,-0.136091409,0.157490405
obs321,Strassman 1981,1981,-0.297240531,0.109076461
obs322,Strassman 1981,1981,0.566343042,0.163645123
obs323,Strassman 1981,1981,0.524944318,0.140566485
obs324,Strassman 1981,1981,0.685634407,0.113598797
obs325,Strassman 1981,1981,0.511074091,0.058043717
obs326,Strassman 1981,1981,5.82E-02,0.156859876
obs327,Strassman 1981,1981,0.549383519,0.115006192
obs328,Strassman 1981,1981,0.274548551,0.153830422
obs329,Strassman 1981,1981,1.038107382,0.168225119
obs330,Strassman 1981,1981,0.400346711,0.105445716
obs331,Strassman 1981,1981,0.404039545,0.056683317
obs332,"Brown, C.R., and Sethi 2002",2002,4.408302071,7.331042383
obs333,"Brown, C.R., and Sethi 2002",2002,1.346311188,0.414468539
obs334,Kunz 1976,1976,3.32E-02,0.01865297
obs335,Kunz 1976,1976,0.451341308,0.046484673
obs336,Kunz 1976,1976,0.232493465,0.01890156
obs337,Kunz 1976,1976,0.472937506,0.046708953
obs338,Kunz 1976,1976,4.408302071,7.331042383
obs339,"Liker, A., et al. 2001",2001,-0.131026126,0.127480848
obs340,"Liker, A., et al. 2001",2001,9.77E-02,0.127226653
obs341,"Liker, A., et al. 2001",2001,0.206016864,0.128323351
obs342,"Liker, A., et al. 2001",2001,-5.66E-02,0.127015406
obs343,Poulin and Fitzgerald 1989,1989,-1.578559215,3.797971646
obs344,Poulin and Fitzgerald 1989,1989,-1.185717431,2.712048274
obs345,"Powell, D. M., et al. 2006",2006,-1.228368654,0.166493163
obs346,"Ratti, O., et al. 2006",2006,-0.220316297,0.207496626
obs347,"Ratti, O., et al. 2006",2006,-0.897631647,0.101704996
obs348,Rutberg 1986,1986,-0.504922273,0.123610425
obs349,Rutberg 1986,1986,-0.730658835,0.13206242
obs350,"Waterman, J. M. 2002",2002,0.689782816,0.431564929
obs351,"Waterman, J. M. 2002",2002,9.15E-02,0.4190067
