obs_ID,study_ID,year_pub,es,var
obs300,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.044391571,0.009481019
obs301,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.091748665,0.009488694
obs302,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.055014947,0.009482276
obs303,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.057971204,0.009482674
obs304,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.057593557,0.009482622
obs305,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.043806829,0.009480958
obs306,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.156960464,0.009508002
obs307,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.004518295,0.009478697
obs308,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.05984717,0.009482937
obs309,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.052157109,0.009481912
obs310,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.144323873,0.00950347
obs311,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.032631329,0.009479941
obs312,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.098843577,0.009490304
obs313,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.241451949,0.009548077
obs314,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.089332847,0.009488173
obs315,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.10217845,0.009491102
obs316,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.040919229,0.009480666
obs317,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.098224989,0.009490159
obs318,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.062677419,0.00948335
obs319,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.135749683,0.009500611
obs320,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.072536863,0.009484937
obs321,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.096369996,0.009489729
obs322,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.080824123,0.00948645
obs323,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.159479667,0.009508951
obs324,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.101748681,0.009490998
obs325,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.153616078,0.009506766
obs326,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.174380228,0.009514874
obs327,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.66740255,0.058737171
obs328,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.010303253,0.055556314
obs329,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.408617282,0.126383041
obs330,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.772615408,0.181398863
obs331,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.271635833,0.448133746
obs332,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.718590922,0.421544527
obs333,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.117737289,0.059132793
obs334,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.508284324,0.060984997
obs335,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.339016002,0.088262565
obs336,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.252733802,0.139278097
obs337,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.067745424,0.366921636
obs338,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.340385796,0.380793125
obs339,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.117737289,0.059132793
obs340,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.508284324,0.060984997
obs341,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.339016002,0.088262565
obs342,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.252733802,0.139278097
obs343,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.067745424,0.366921636
obs344,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.340385796,0.380793125
obs345,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,1.191433612,0.065694942
obs346,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.138072434,0.055691727
obs347,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.202737297,0.05933916
obs348,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.138556906,0.059173217
obs349,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.202737297,0.05933916
obs350,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.138556906,0.059173217
obs351,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.457967068,0.102759656
obs352,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.003364326,0.100000149
obs353,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.484845722,0.103093097
obs354,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.400970498,0.102115491
obs355,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.068598677,0.100061918
obs356,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.665168137,0.105821693
obs357,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.250247341,0.100823996
obs358,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.122984938,0.100199017
obs359,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.180565616,0.100428999
obs360,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.492820372,0.103195683
obs361,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.147904036,0.100287837
obs362,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.567728337,0.104240993
obs363,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.005256551,0.100000364
obs364,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.423073378,0.102355146
obs365,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.060153372,0.100047611
obs366,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.71811408,0.106785366
obs367,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.730602782,0.107023427
obs368,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.682768334,0.10613385
obs369,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.213213249,0.223642844
obs370,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.234659332,0.223943004
obs371,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,3.289530066,0.560378724
obs372,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,1.359825752,0.280007412
obs373,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.347268381,0.225990826
obs374,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-1.348809523,0.279074945
obs375,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.347972882,0.226006132
obs376,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.062375659,0.222343807
obs377,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.776121217,0.241046102
obs378,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.64109677,0.235066131
obs379,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.777520436,0.241114036
obs380,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,1.391187344,0.282703542
obs381,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.3929653,0.227047901
obs382,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.490310366,0.229734855
obs383,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,1.276697962,0.2731584
obs384,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,0.496901458,0.229938193
obs385,"Galloway, L. F., & Etterson, J. R. 2007",2007,0.358959758,0.006808772
obs386,"Galloway, L. F., & Etterson, J. R. 2007",2007,0.065109038,0.001717277
obs387,"Galloway, L. F., & Etterson, J. R. 2007",2007,0.193823922,0.006776171
obs388,"Galloway, L. F., & Etterson, J. R. 2007",2007,-0.053731293,0.001731149
obs389,"Van Zandt, P. A., & Mopper, S. 2004",2004,-0.13891863,0.005225853
obs390,"Van Zandt, P. A., & Mopper, S. 2004",2004,0.230308491,0.005241573
obs391,"Van Zandt, P. A., & Mopper, S. 2004",2004,-0.254824705,0.029342483
obs392,"Van Zandt, P. A., & Mopper, S. 2004",2004,-0.092389828,0.045755506
obs393,"Van Zandt, P. A., & Mopper, S. 2004",2004,-0.044411976,0.029138057
obs394,"Van Zandt, P. A., & Mopper, S. 2004",2004,-0.071178697,0.045740552
obs395,"Hume, L. 1994",1994,1.510566462,0.010290975
obs396,"Hume, L. 1994",1994,-0.775587543,0.008603952
obs397,"Hume, L. 1994",1994,0.960983542,0.008927198
obs398,"Hume, L. 1994",1994,-1.168014922,0.009369738
obs399,"Hume, L. 1994",1994,1.943018015,0.038911327
obs400,"Hume, L. 1994",1994,-4.656316459,0.090662668
obs401,"Hume, L. 1994",1994,2.562791904,0.046982377
obs402,"Hume, L. 1994",1994,-3.153075813,0.056733778
obs403,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,0.542835797,0.524555892
obs404,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-2.051057698,0.850569807
obs405,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.191464883,0.5030549
obs406,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.304491764,0.50772627
obs407,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.553544223,0.525534267
obs408,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,2.319643027,0.948395315
obs409,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.52104417,0.522623919
obs410,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,1.282802028,0.637131754
obs411,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.427405653,0.515222966
obs412,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.776285177,0.550218223
obs413,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-1.451822033,0.675648935
obs414,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,0.0456899,0.500173964
obs415,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.294684232,0.507236566
obs416,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,-0.164161518,0.50224575
obs417,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,0.267780313,0.505975525
obs418,"Vijendravarma, R. K., Narasimha, S., & Kawecki, T. J. 2010",2010,0.2657866,0.505886876
obs419,"Storm, J. J., & Lima, S. L. 2010",2010,-0.082353854,0.0869519
obs420,"Storm, J. J., & Lima, S. L. 2010",2010,0.769276973,0.092270126
obs421,"Moret, Y. 2006",2006,-0.270632728,0.336995437
obs422,"Moret, Y. 2006",2006,-0.170833298,0.334792534
obs423,"Moret, Y. 2006",2006,-0.992223051,0.382558662
obs424,"Moret, Y. 2006",2006,0.977774723,0.381135504
obs425,"Agrawal, A. 2002",2002,-0.057923453,0.025010617
obs426,"Agrawal, A. 2002",2002,0.005838944,0.025000108
obs427,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.008190741,0.001335049
obs428,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.0975687,0.001178441
obs429,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.043618748,0.002178053
obs430,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.209241752,0.002010037
obs431,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.0363673,0.001335215
obs432,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.040743143,0.001177474
obs433,"Huestis, D. L., & Marshall, J. L. 2006",2006,0.014841423,0.002177694
obs434,"Huestis, D. L., & Marshall, J. L. 2006",2006,0,0.00200351
obs435,"Zadereev, Y. S. 2003",2003,0,0.033333333
obs436,"Zadereev, Y. S. 2003",2003,-0.993359287,0.037514531
obs437,"Zadereev, Y. S. 2003",2003,0.374803287,0.071474113
obs438,"Zadereev, Y. S. 2003",2003,-0.06387656,0.072760178
obs439,"Wulff, R. D., Caceres",,0.211771457,0.201245754
obs440,"Wulff, R. D., Caceres",,-0.330759292,0.203038936
obs441,"Wulff, R. D., Caceres",,-0.170508697,0.200807589
obs442,"Wulff, R. D., Caceres",,0.564102896,0.208839224
obs443,"Wulff, R. D., Caceres",,0.458500993,0.25750797
obs444,"Wulff, R. D., Caceres",,0.638093494,0.264541547
obs445,"Wulff, R. D., Caceres",,0.450669412,0.257253676
obs446,"Wulff, R. D., Caceres",,0.724297241,0.268735946
obs447,"Wulff, R. D., Caceres",,1.523061177,0.544982209
obs448,"Wulff, R. D., Caceres",,-0.879487218,0.44834361
obs449,"Wulff, R. D., Caceres",,1.084464707,0.598005308
obs450,"Wulff, R. D., Caceres",,-2.821892594,1.163589818
obs451,"Wulff, R. D., Caceres",,0.310917509,0.406041856
obs452,"Wulff, R. D., Caceres",,-0.71349739,0.431817408
obs453,"Wulff, R. D., Caceres",,0.417458364,0.514522624
obs454,"Wulff, R. D., Caceres",,-2.307809973,0.943832239
obs455,"Wulff, R. D., Caceres",,-1.000567376,0.462570942
obs456,"Wulff, R. D., Caceres",,0.10179732,0.400647668
obs457,"Wulff, R. D., Caceres",,-1.119105074,0.604366347
obs458,"Wulff, R. D., Caceres",,0.923329993,0.571044856
obs459,"Wulff, R. D., Caceres",,0.749531689,0.43511236
obs460,"Wulff, R. D., Caceres",,-0.832050294,0.443269231
obs461,"Wulff, R. D., Caceres",,0.793397611,0.552456647
obs462,"Wulff, R. D., Caceres",,-3.847076812,1.733333333
obs463,"Kaneko, G., Yoshinaga, T., Yanagawa, Y., Ozaki, Y., Tsukamoto, K., & Watabe, S. 2011",2011,0.751469149,0.089471441
obs464,"Kaneko, G., Yoshinaga, T., Yanagawa, Y., Ozaki, Y., Tsukamoto, K., & Watabe, S. 2011",2011,-0.973728991,0.093639291
obs465,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.24417658,0.032328313
obs466,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.556929703,0.0353285
obs467,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.88022709,0.048313223
obs468,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,3.268818086,0.078609485
obs469,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.269093744,0.0359515
obs470,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.623553139,0.03983531
obs471,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,0.636554613,0.039683935
obs472,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.809802943,0.0534829
obs473,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,2.1477437,0.063534709
obs474,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,1.578978712,0.052720274
obs475,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,0.49746452,0.045850529
obs476,"Agrawal, A. A., Laforsch, C., & Tollrian, R. 1999",1999,0.64187244,0.046785355
obs477,"Vorburger, C., Gegenschatz, S. E., Ranieri, G., & Rodriguez, P. 2008",2008,-0.23946756,0.134357346
obs478,"Vorburger, C., Gegenschatz, S. E., Ranieri, G., & Rodriguez, P. 2008",2008,-0.167512163,0.133834411
obs479,"Vorburger, C., Gegenschatz, S. E., Ranieri, G., & Rodriguez, P. 2008",2008,-0.321504185,0.140009404
obs480,"Vorburger, C., Gegenschatz, S. E., Ranieri, G., & Rodriguez, P. 2008",2008,0.365443431,0.152670978
obs481,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.193506305,0.671347253
obs482,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.240043412,0.673869272
obs483,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.223330114,0.672901209
obs484,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0,0.666666667
obs485,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.816496585,0.750000001
obs486,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,1.091089448,0.81547619
obs487,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.466234869,0.693838536
obs488,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.924423766,0.773486579
obs489,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.581721518,0.708966657
obs490,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.786771711,0.744042882
obs491,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.276267463,0.676207131
obs492,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,1.559490631,0.970668045
obs493,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.383482494,0.68504902
obs494,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,1.716165181,1.034819533
obs495,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.027503041,0.666761219
obs496,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.082863591,0.667524964
obs497,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.172452245,0.670384139
obs498,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.357770876,0.682666667
obs499,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.525225731,0.701149425
obs500,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-1.028991511,0.799019608
obs501,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-1.832351755,1.086355786
obs502,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.759256602,0.73872549
obs503,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.170262865,0.670290347
obs504,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.44200153,0.691087336
obs505,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-1.124297533,0.824672285
obs506,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,2.333333333,1.347222222
obs507,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,-0.320917312,0.679540157
obs508,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,2.086996779,1.211111111
obs509,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.196116135,0.671474359
obs510,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0.175411604,0.670512821
obs511,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0,0.666666667
obs512,"Wulff, R. D., Causin, H. F., Benitez, O., & Bacalini, P. a. 1999",1999,0,0.666666667
obs513,"Gilchrist, G. W., & Huey, R. B. 2001",2001,0.631574784,0.234687432
obs514,"Gilchrist, G. W., & Huey, R. B. 2001",2001,-0.490329011,0.229735427
obs515,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,2.235460204,0.049523347
obs516,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-1.295122192,0.036754344
obs517,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,1.195759041,0.038118063
obs518,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-0.375779416,0.032836795
obs519,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,0.764278632,0.034652006
obs520,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-0.91487582,0.035688383
obs521,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,1.349344011,0.03972007
obs522,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-0.871002616,0.035367268
obs523,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,0.369861325,0.03281871
obs524,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,0.083500782,0.03228664
obs525,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,0.409740492,0.032946127
obs526,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-0.080758032,0.032284793
obs527,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,1.21840496,0.038342125
obs528,"Geister, T. L., Lorenz, M. W., Hoffmann, K. H., & Fischer, K. 2009",2009,-1.159829763,0.0377712
obs529,"Steigenga, M. J., & Fischer, K. 2007",2007,1.221238083,0.027520188
obs530,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.618156635,0.03105991
obs531,"Steigenga, M. J., & Fischer, K. 2007",2007,0.97785208,0.025104119
obs532,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.295824828,0.030149089
obs533,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.073320413,0.023175023
obs534,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.61170828,0.030999012
obs535,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.122075554,0.022445101
obs536,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.170042165,0.029173733
obs537,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.336430148,0.023490255
obs538,"Steigenga, M. J., & Fischer, K. 2007",2007,0.412055251,0.02390014
obs539,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.437586599,0.022943913
obs540,"Steigenga, M. J., & Fischer, K. 2007",2007,0.090174419,0.024894276
obs541,"Steigenga, M. J., & Fischer, K. 2007",2007,0.980057789,0.025967822
obs542,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.444144756,0.029501791
obs543,"Steigenga, M. J., & Fischer, K. 2007",2007,0.842228978,0.024406816
obs544,"Steigenga, M. J., & Fischer, K. 2007",2007,-1.26624827,0.029910796
obs545,"Steigenga, M. J., & Fischer, K. 2007",2007,0.269208819,0.023671208
obs546,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.009709591,0.02385686
obs547,"Steigenga, M. J., & Fischer, K. 2007",2007,0.452910239,0.03031107
obs548,"Steigenga, M. J., & Fischer, K. 2007",2007,0.416984478,0.04692292
obs549,"Steigenga, M. J., & Fischer, K. 2007",2007,0.020402575,0.064789258
obs550,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.053680632,0.063375696
obs551,"Steigenga, M. J., & Fischer, K. 2007",2007,-0.082990766,0.089012893
obs552,"Steigenga, M. J., & Fischer, K. 2007",2007,0.607575107,0.070906147
obs553,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,0.049115955,0.023136763
obs554,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,0.301509975,0.024522174
obs555,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,-0.081674331,0.022621031
obs556,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,-0.476577715,0.025404892
obs557,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,0.161069894,0.022439031
obs558,"Herman, J. J., Sultan, S. E., Horgan-Kobelski, T., & Riggs, C. 2012",2012,0.172609062,0.023346588
obs559,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.043120314,0.012347061
obs560,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.046732642,0.004464971
obs561,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.18484849,0.020104837
obs562,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.020179893,0.006868481
obs563,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.677810368,0.07689038
obs564,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.640676966,0.328181399
obs565,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.255191676,0.070757794
obs566,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.109146896,0.278235972
obs567,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.396270055,0.019466716
obs568,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.055014433,0.005408593
obs569,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.054961245,0.07064062
obs570,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.269431039,0.280569819
obs571,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.000117484,0.019235108
obs572,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.006609719,0.005413135
obs573,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.693310659,0.261997689
obs574,"Galloway, L. F., & Etterson, J. R. 2009",2009,-1.23369364,0.336316239
obs575,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.109121117,0.019320413
obs576,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.116671207,0.005370554
obs577,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.203260381,0.265692935
obs578,"Galloway, L. F., & Etterson, J. R. 2009",2009,1.021080883,0.481829552
obs579,"Galloway, L. F., & Etterson, J. R. 2009",2009,-0.093363954,0.046243874
