obs_ID,study_ID,year_pub,es,var
obs080,Chatelain et al.,2011,0.027711705,0.213365331
obs081,Chatelain et al.,2011,0.030992208,0.213373355
obs082,Chatelain et al.,2011,0.033170567,0.213379179
obs083,Chatelain et al.,2011,0.042526716,0.213408688
obs084,Chatelain et al.,2011,0.055411775,0.213461269
obs085,Chatelain et al.,2011,0.055423409,0.213461323
obs086,Chatelain et al.,2011,0.060946252,0.213488102
obs087,Chatelain et al.,2011,0.077588894,0.213584168
obs088,Chatelain et al.,2011,0.080702165,0.213604702
obs089,Chatelain et al.,2011,0.083108525,0.213621126
obs090,Chatelain et al.,2011,0.083108525,0.213621126
obs091,Chatelain et al.,2011,0.094177428,0.213702891
obs092,Chatelain et al.,2011,0.094200017,0.213703069
obs093,Chatelain et al.,2011,0.105282372,0.213795182
obs094,Chatelain et al.,2011,0.107439625,0.213814303
obs095,Chatelain et al.,2011,0.110336384,0.213840588
obs096,Chatelain et al.,2011,0.110780375,0.213844679
obs097,Chatelain et al.,2011,0.119156138,0.213924924
obs098,Chatelain et al.,2011,0.120028365,0.213933617
obs099,Chatelain et al.,2011,0.127416521,0.21400979
obs100,Chatelain et al.,2011,0.132064397,0.214060042
obs101,Chatelain et al.,2011,0.167355398,0.214500326
obs102,Chatelain et al.,2011,0.173324804,0.214585062
obs103,Chatelain et al.,2011,0.205237543,0.215088435
obs104,Chatelain et al.,2011,0.229348849,0.215525037
obs105,Chatelain et al.,2011,0.230582279,0.215548675
obs106,Chatelain et al.,2011,0.240425717,0.215741855
obs107,Chatelain et al.,2011,0.276125764,0.216510227
obs108,Chatelain et al.,2011,0.286203456,0.216746351
obs109,Chatelain et al.,2011,0.291637473,0.216877184
obs110,Chatelain et al.,2011,0.307942182,0.217284516
obs111,Chatelain et al.,2011,0.312485664,0.21740197
obs112,Chatelain et al.,2011,0.362402144,0.218805638
obs113,Chatelain et al.,2011,0.376500048,0.219239679
obs114,Chatelain et al.,2011,0.393159149,0.219773922
obs115,Chatelain et al.,2011,0.396150254,0.219872293
obs116,Chatelain et al.,2011,0.457184167,0.22204239
obs117,Chatelain et al.,2011,0.486819981,0.223208071
obs118,Chatelain et al.,2011,0.489801086,0.223329379
obs119,Chatelain et al.,2011,0.501606998,0.223817066
obs120,Chatelain et al.,2011,0.513658474,0.224326876
obs121,Chatelain et al.,2011,0.556046413,0.226216151
obs122,Chatelain et al.,2011,0.560319121,0.226414897
obs123,Chatelain et al.,2011,0.607945336,0.228733231
obs124,Chatelain et al.,2011,0.631962575,0.229974029
obs125,Chatelain et al.,2011,0.636672199,0.230222979
obs126,Chatelain et al.,2011,0.641659768,0.230488636
obs127,Chatelain et al.,2011,0.85950925,0.24411484
obs128,Chatelain et al.,2011,0.864750978,0.244491427
obs129,Chatelain et al.,2011,0.957333087,0.251520277
obs130,Chatelain et al.,2011,0.960921417,0.251807082
obs131,Chatelain et al.,2011,1.196695467,0.273003335
obs132,Chatelain et al.,2011,1.405668165,0.295662625
obs133,Chatelain et al.,2011,1.461415878,0.302322349
obs134,Chatelain et al.,2011,-0.00233365,0.013333348
obs135,Chatelain et al.,2011,0.001166816,0.013333337
obs136,James & Ballard,2003,0.02663231,0.053914662
obs137,James & Ballard,2003,0.01141547,0.053911409
obs138,James & Ballard,2003,0.007610533,0.053911003
obs139,James & Ballard,2003,-0.02777436,0.052248755
obs140,James & Ballard,2003,0.016201248,0.05224621
obs141,James & Ballard,2003,-0.001157249,0.052244905
obs142,James & Ballard,2003,0.011572907,0.052245568
obs143,James & Ballard,2003,-0.01620248,0.052246211
obs144,James & Ballard,2003,0.01504516,0.05224603
obs145,James & Ballard,2003,0.817886463,0.01477268
obs146,James & Ballard,2003,0.106588045,0.016999274
obs147,James & Ballard,2003,-0.118140346,0.011105577
obs148,Leinonen et al.,2011,0,0.005355649
obs149,Leinonen et al.,2011,0.010338947,0.005355872
obs150,Leinonen et al.,2011,0.024249257,0.005356879
obs151,Leinonen et al.,2011,0.025327788,0.005356991
obs152,Leinonen et al.,2011,0.046255527,0.005360125
obs153,Leinonen et al.,2011,0.056188296,0.005362253
obs154,Leinonen et al.,2011,0.059881625,0.00536315
obs155,Leinonen et al.,2011,0.084744778,0.005370673
obs156,Leinonen et al.,2011,0.016347822,0.005356208
obs157,Leinonen et al.,2011,0.017908329,0.00535632
obs158,Leinonen et al.,2011,0.030147671,0.00535755
obs159,Leinonen et al.,2011,0.044485747,0.005359789
obs160,Leinonen et al.,2011,0.050143463,0.005360909
obs161,Leinonen et al.,2011,0.065031564,0.005364496
obs162,Leinonen et al.,2011,0.077111207,0.005368088
obs163,Leinonen et al.,2011,0.090571728,0.00537281
obs164,Leinonen et al.,2011,0.093494535,0.005373936
obs165,Leinonen et al.,2011,0.11353992,0.005382618
obs166,Leinonen et al.,2011,0.143457279,0.005398703
obs167,Leinonen et al.,2011,0.263410373,0.005500806
obs168,Leppala & Savolainen,2011,-0.007604734,0.006394982
obs169,Leppala & Savolainen,2011,-0.426873311,0.006621552
obs170,Leppala & Savolainen,2011,-1.674967913,0.101343014
obs171,Liau et al.,2007,1.053713873,0.06204263
obs172,Liau et al.,2007,0.622,0.026777937
obs173,Liau et al.,2007,0.776814176,0.014023477
obs174,Liau et al.,2007,-0.132412202,0.004403606
obs175,McKay et al.,2008,0.115162945,0.016467056
obs176,Melvin & Ballard,2006,0.500564263,0.077275337
obs177,Melvin & Ballard,2006,0.604121212,0.076606123
obs178,Melvin & Ballard,2006,0.554882155,0.042030548
obs179,Melvin & Ballard,2006,0.121350649,0.020219671
obs180,Melvin & Ballard,2006,0.430854816,0.001627538
obs181,Messina & Jones,2011,0.00063706,0.003920368
obs182,Messina & Jones,2011,0.000882083,0.003920368
obs183,Moison et al.,2010,-0.061735886,0.218004685
obs184,Moison et al.,2010,-0.040178119,0.217821598
obs185,Moison et al.,2010,0.268277448,0.223684807
obs186,Moison et al.,2010,0.412913985,0.231895238
obs187,Moison et al.,2010,-0.168855782,0.192512782
obs188,Moison et al.,2010,-0.028909295,0.190535887
obs189,Moison et al.,2010,-0.011863235,0.190486243
obs190,Moison et al.,2010,0.009823291,0.190483083
obs191,Moison et al.,2010,0.145751032,0.191993574
obs192,Moison et al.,2010,0.090778642,0.191064816
obs193,Moison et al.,2010,0.109981817,0.191340191
obs194,Moison et al.,2010,0.268408005,0.195622109
obs195,Moison et al.,2010,0.90298563,0.248717837
obs196,Moison et al.,2010,0.922260459,0.227309932
obs197,Moison et al.,2010,0.046899741,0.174287134
obs198,Moison et al.,2010,0.156628966,0.175682949
obs199,Moison et al.,2010,0.158558915,0.175720968
obs200,Moison et al.,2010,0.281268574,0.179094161
obs201,Moison et al.,2010,1.047445873,0.268843537
obs202,Moison et al.,2010,1.806128174,0.378030846
obs203,Moran & Rooney,2003,0.105004121,0.01356693
obs204,Moran & Rooney,2003,0.058810448,0.013553561
obs205,Moran & Rooney,2003,0.164211467,0.013595092
obs206,Mukai & Tsunewaki,1979,-0.000114901,0.006375342
obs207,Murai,1997,8.821894737,5.96421121
obs208,Murai,1997,0.036510858,0.283723162
obs209,Murai,1997,3.685882683,0.962943067
obs210,Murai,1997,4.547368421,1.317584488
obs211,Murai,1997,1.319458647,0.529578665
obs212,Murai,1997,2.728967529,0.656019699
obs213,Murai,1997,4.330827068,1.744942377
obs214,Murai,1997,9.414519417,4.715315302
obs215,Murai,1997,0.016360902,0.405242705
obs216,Murai,1997,0.385964912,0.291104955
obs217,Murai,1997,0.420090725,0.292480321
obs218,Murai,1997,1.142079452,0.348873783
obs219,Murai,1997,2.21112782,0.754444031
obs220,Palmer,1992,0.033345004,0.003373118
obs221,Palmer,1992,0.03737114,0.003328901
obs222,Palmer,1992,0.014098947,0.003316638
obs223,Palmer,1992,0.017239593,0.003305871
obs224,Palmer,1992,0.070554906,0.003057066
obs225,Palmer,1992,0.078558762,0.003058271
obs226,Perrot-Minnot et al.,2004,0.003636364,0.013223182
obs227,Perrot-Minnot et al.,2004,0.034545455,0.01322687
obs228,Perrot-Minnot et al.,2004,0.041818182,0.013228605
obs229,Perrot-Minnot et al.,2004,0.070909091,0.013238853
obs230,Perrot-Minnot et al.,2004,0.176363636,0.013320341
obs231,Perrot-Minnot et al.,2004,0.570909091,0.014241694
obs232,Perrot-Minnot et al.,2004,1.16,0.017428141
obs233,Perrot-Minnot et al.,2004,1.412727273,0.01946001
obs234,Perry et al.,2001,0.04646098,0.024462452
obs235,Pershina et al.,2007,0.755445116,0.119278214
obs236,Pershina et al.,2007,1.041555492,0.112484526
obs237,Pershina et al.,2007,1.087216186,0.108903041
obs238,Pershina et al.,2007,1.31770365,0.103823949
obs239,Planchart et al.,2000,-0.461962284,0.103507122
obs240,Planchart et al.,2000,0.063220316,0.135646319
obs241,Planchart et al.,2000,-0.843311941,0.14230618
obs242,Planchart et al.,2000,0.115849884,0.133283143
obs243,Planchart et al.,2000,0.409332716,0.105870298
obs244,Planchart et al.,2000,-1.305274224,0.177753824
obs245,Planchart et al.,2000,-0.3461124,0.168730788
obs246,Planchart et al.,2000,-0.959161824,0.207529846
obs247,Planchart et al.,2000,-0.052629568,0.070422654
obs248,Planchart et al.,2000,-0.895941509,0.144669356
obs249,Rai,1995,-0.032860108,0.005343023
obs250,Rai,1995,0.313886909,0.005720304
obs251,Rai,1995,0.369789566,0.006746665
obs252,Rai,1995,0.630134368,0.014566699
obs253,Rai et al.,1996,-0.086967332,0.002287539
obs254,Rai et al.,1996,1.247169482,0.003103941
obs255,Rai et al.,1996,-0.035566926,0.00234065
obs256,Rai et al.,1996,1.16020215,0.002776556
obs257,Rai et al.,1996,0.051400407,0.002013265
obs258,Rai et al.,1996,1.211602557,0.002829668
obs259,Rai et al.,1996,0.984803111,0.00214352
obs260,Rai et al.,1996,1.124716655,0.002418566
obs261,Rai et al.,1996,0.897835779,0.001816135
obs262,Rai et al.,1996,0.262366371,0.002632537
obs263,Rai et al.,1996,1.037749323,0.002091181
obs264,Rai et al.,1996,-0.122452827,0.002907584
obs265,Rai et al.,1996,0.949236186,0.001869246
obs266,Rai et al.,1996,1.089149729,0.002144292
obs267,Rai et al.,1996,0.139913544,0.001947162
obs268,Rand et al.,2001,0.220509091,0.05487217
obs269,Rand et al.,2001,0.796404662,0.062380325
obs270,Rand et al.,2001,0.136026107,0.054486001
obs271,Rand et al.,2001,0.21054359,0.054817097
obs272,Rand et al.,2001,0.030188308,0.039391626
obs273,Rand et al.,2001,0.557238154,0.041773187
obs274,Rand et al.,2001,0.048920615,0.039403025
obs275,Rand et al.,2001,0.057585231,0.039410124
obs276,Rand et al.,2001,0.063915031,0.025573042
obs277,Rand et al.,2001,0.198366619,0.02573189
obs278,Rand et al.,2001,0.091135515,0.025592054
obs279,Rand et al.,2001,0.047464256,0.009984477
obs280,Rand et al.,2001,0.00670845,0.005058542
obs281,Rand et al.,2001,0.007631722,0.006430795
obs282,Rand et al.,2001,0.009221553,0.006430836
obs283,Rand et al.,2001,0.018641603,0.009981634
obs284,Rand et al.,2001,0.01639055,0.009981516
obs285,Rand et al.,2001,0.0210051,0.009981773
obs286,Rand et al.,2001,0.015052998,0.006431051
obs287,Rand et al.,2001,0.044532954,0.025563574
obs288,Rand et al.,2001,0.005873888,0.006430759
obs289,Reddy et al.,2010,0.353085612,0.00322765
obs290,Reddy et al.,2010,-0.036625314,0.003139464
obs291,Reddy et al.,2010,-0.315412799,0.00302384
obs292,Reddy et al.,2010,0.157794899,0.002570715
obs293,Reddy et al.,2010,-0.040389752,0.00264922
obs294,Reddy et al.,2010,-0.194420212,0.002476897
obs295,Reddy et al.,2010,-0.003764439,0.002555401
obs296,Reddy et al.,2010,-0.408296471,0.002501345
obs297,Reddy et al.,2010,-0.055210859,0.002717741
obs298,Reddy et al.,2010,-0.198184651,0.001986653
obs299,Sattari et al.,2008,0.041156493,0.014175285
obs300,Sattari et al.,2008,0.032781365,0.013486887
obs301,Sattari et al.,2008,0.059118824,0.013496647
obs302,Saxena et al.,2011,-0.021267026,0.01566078
obs303,Saxena et al.,2011,-0.010985782,0.013720716
obs304,Scotti et al.,2003,-0.728042077,0.031621117
obs305,Scotti et al.,2003,-0.070696313,0.153548693
obs306,Scotti et al.,2003,-1.839101168,0.107629552
obs307,Scotti et al.,2003,-1.502232281,0.043983562
obs308,Song et al.,1993,0.110919428,0.010440449
obs309,Song et al.,1993,-0.444053706,0.046569093
obs310,Song et al.,1993,-1.014392697,0.110450563
obs311,Song et al.,1993,-0.90769234,0.061036198
obs312,Song et al.,1993,-1.695074523,0.102902694
obs313,Song et al.,1993,-1.35350695,0.054228788
obs314,Song et al.,1993,-0.320418589,0.005659055
obs315,Song et al.,1993,-1.215779856,0.011939888
obs316,Takeda et al.,2010,0.093691969,0.003980205
obs317,Takeda et al.,2010,0.094459135,0.003842373
obs318,Takeda et al.,2010,0.030070537,0.003006158
obs319,Takeda et al.,2010,-0.119141761,0.003434415
obs320,Takeda et al.,2010,-0.364924965,0.002648274
obs321,Takeda et al.,2005,-0.19508861,0.009201392
obs322,Takeda et al.,2005,-0.700560216,0.006724055
obs323,Takeda et al.,2005,-0.724863892,0.005738973
obs324,Tang et al.,2013,-0.472667845,0.005907625
obs325,Tang et al.,2013,-0.193323828,0.00552004
obs326,Tao et al.,2004,0.040208696,0.055669747
obs327,Tao et al.,2004,0.337182609,0.056887958
obs328,Tao et al.,2004,0.175286154,0.019810482
obs329,Tao et al.,2004,0.807727407,0.021379347
obs330,Vavre et al.,2000,0.8956,0.037013121
obs331,Verma et al.,2000,-0.050903921,0.003382818
obs332,Williams & Fenster,1998,0.090989007,0.031705949
obs333,Williams & Fenster,1998,-0.287617461,0.026963842
obs334,Williams & Fenster,1998,-0.196628455,0.023931099
obs335,Ballard et al.,2007,1.344537815,0.130000789
obs336,Ballard et al.,2007,1.557485714,0.050380067
obs337,Ballard et al.,2007,3.5456,0.151835243
obs338,Ballard et al.,2007,0.675,0.011983867
obs339,Ballard et al.,2007,2.074050881,0.023677849
obs340,Ballard et al.,2007,0.01414966,0.006220107
obs341,Ballard et al.,2007,0.035284327,0.003171711
obs342,Ballard et al.,2007,0.738059655,0.003469205
obs343,Ballard et al.,2007,0.26704747,0.000523928
obs344,Ballard & James,2004,2.991515152,0.73225377
obs345,Ballard & James,2004,4.600242424,1.410757518
obs346,Aw et al.,2011,0.606372881,0.046505831
obs347,Aw et al.,2011,1.083661017,0.053341705
obs348,Aw et al.,2011,0.827856115,0.020882539
obs349,Aw et al.,2011,0.038468085,0.006810478
obs350,Aw et al.,2011,0.004055814,0.002976754
obs351,Correa et al.,2012,0.060444444,0.071161855
obs352,Correa et al.,2012,0.087111111,0.071216505
obs353,Correa et al.,2012,0.193777778,0.071632637
obs354,Correa et al.,2012,0.229333333,0.07184158
obs355,Correa et al.,2012,0.388571429,0.062749854
obs356,Correa et al.,2012,0.146909091,0.058427071
obs357,Correa et al.,2012,0.558545455,0.061726966
obs358,Pichaud et al.,2012,0.087619048,0.109163417
obs359,Pichaud et al.,2012,0.08952381,0.109177475
obs360,Pichaud et al.,2012,0.636190476,0.125707634
obs361,Pichaud et al.,2012,0.937142857,0.145436735
obs362,Pichaud et al.,2012,0.937142857,0.145436735
obs363,Pichaud et al.,2012,0.965714286,0.147702041
obs364,Pichaud et al.,2012,1.001904762,0.150669085
obs365,Pichaud et al.,2012,1.161904762,0.165094482
obs366,Pichaud et al.,2012,-0.016431528,0.055982301
obs367,Pichaud et al.,2013,0.018461539,0.025121017
obs368,Pichaud et al.,2013,0.122637363,0.025262354
obs369,Pichaud et al.,2013,0.149010989,0.025331242
obs370,Pichaud et al.,2013,0.240879121,0.025675651
obs371,Pichaud et al.,2013,0.363516484,0.026388357
obs372,Pichaud et al.,2013,0.464175824,0.027189462
obs373,Pichaud et al.,2013,0.514285714,0.027660911
obs374,Pichaud et al.,2013,0.538021978,0.027901082
obs375,Pichaud et al.,2013,0.574596888,0.014566369
obs376,Pichaud et al.,2013,0.001997226,0.01268082
obs377,Pichaud et al.,2013,0.011469534,0.002340839
obs378,Edmands et al.,2009,-0.663348211,0.034116626
obs379,Edmands et al.,2009,-0.355656831,0.009502532
obs380,Edmands et al.,2009,-0.143638386,0.005526063
obs381,Edmands & Burton,1999,-5.24328845,2.424624905
obs382,Edmands & Burton,1999,0.084642376,0.461417088
obs383,Edmands & Burton,1999,-0.002351723,0.460905745
obs384,Barreto & Burton,2013,0.707895378,0.04513664
obs385,Barreto & Burton,2013,0.213432282,0.01725843
obs386,Ellison & Burton,2006,0.013734421,0.069876677
obs387,Ellison & Burton,2006,2.156330818,0.114584119
obs388,Ellison & Burton,2006,-0.054895865,0.06990384
obs389,Ellison & Burton,2006,0.038907579,0.069889419
obs390,Ellison & Burton,2006,0.123716724,0.070022035
obs391,Ellison & Burton,2006,0.134937747,0.070049942
obs392,Ellison & Burton,2006,0.141155151,0.070066448
obs393,Ellison & Burton,2006,0.271106524,0.070581582
obs394,Ellison & Burton,2006,1.396135886,0.088617127
obs395,Clancy,2008,-0.004025712,0.002228996
obs396,Clancy,2008,0.037590155,0.002226808
obs397,Clancy,2008,-0.132199219,0.002232675
obs398,Clancy,2008,-0.131008139,0.002217095
obs399,Clancy,2008,0.106816922,0.002203053
obs400,Clancy,2008,-0.022328064,0.002191479
obs401,Clancy,2008,-0.00414825,0.002151787
obs402,Clancy,2008,-0.037497219,0.002139295
obs403,Clancy,2008,-0.037163655,0.002140879
obs404,Clancy,2008,-0.032045691,0.002135596
obs405,Clancy,2008,0.293433543,0.002204898
obs406,Clancy,2008,-0.094445731,0.002137234
obs407,Clancy,2008,-0.062407054,0.002127398
obs408,Clancy,2008,-0.065316264,0.002124149
obs409,Clancy,2008,-0.044923179,0.002125867
obs410,Clancy,2008,-0.069582708,0.002107161
obs411,Clancy,2008,-0.30313381,0.00216567
obs412,Clancy,2008,0.045838401,0.002074961
obs413,Clancy,2008,0.028876127,0.002070715
obs414,Clancy,2008,-0.058851823,0.002066167
obs415,Clancy,2008,0.642689628,0.002390519
obs416,Clancy,2008,0.07432523,0.002061241
obs417,Clancy,2008,-0.021454676,0.002040181
obs418,Clancy,2008,0.070261084,0.001887548
obs419,Clark,1985,0.005130435,0.00120983
obs420,Clark,1985,0.010869565,0.007258979
obs421,Clark,1985,0.06226087,0.014215501
obs422,Clark,1985,0.050608696,0.033950851
obs423,Meiklejohn et al.,2013,0.338470419,0.034491803
obs424,Meiklejohn et al.,2013,5.644538407,0.139892321
obs425,Meiklejohn et al.,2013,2.952640174,0.038770925
obs426,Montooth et al.,2010,0.04201581,0.008595049
obs427,Montooth et al.,2010,0.066472332,0.008598818
obs428,Montooth et al.,2010,0.003201581,0.008592556
obs429,Montooth et al.,2010,0.015405138,0.008592879
obs430,Montooth et al.,2010,0.006237269,0.004886259
obs431,Montooth et al.,2010,0.019009623,0.004886519
obs432,Montooth et al.,2010,0.008028596,0.005609105
obs433,Montooth et al.,2010,0.015182434,0.005609238
obs434,Maklakov et al.,2006,0.247789082,0.159277012
obs435,Maklakov et al.,2006,0.295329905,0.160352859
obs436,Maklakov et al.,2006,0.625415715,0.173016403
obs437,Maklakov et al.,2006,0.655862245,0.174641839
obs438,Maklakov et al.,2006,0.687417206,0.17640797
obs439,Yee et al.,2013,0.122935897,0.004439431
obs440,Yee et al.,2013,0.310564643,0.133183915
obs441,Yee et al.,2013,0.366404335,0.229354654
obs442,Yee et al.,2013,0.126031978,0.252709725
obs443,Dowling et al.,2007,0.006400647,0.005444502
obs444,Dowling et al.,2007,0.000525144,0.003158759
obs445,Dowling et al.,2007,0.002063064,0.003158761
obs446,Dowling et al.,2007,0.018626799,0.156733159
obs447,Dowling et al.,2007,0.029823647,0.156755763
obs448,Dowling et al.,2007,0.807549797,0.183891064
obs449,Dowling et al.,2007,0.952663608,0.194534033
obs450,Dowling et al.,2007,2.401020096,0.396922765
obs451,Rawson & Burton,2002,0.019076923,0.050242477
obs452,Nakada et al.,2006,0.356247678,0.437242701
obs453,Nakada et al.,2006,0.098583899,0.427476565
obs454,Nakada et al.,2006,1.947440963,0.043402265
obs455,Nakada et al.,2006,4.10766246,1.832740907
obs456,Nakada et al.,2006,0.055945863,0.032799954
obs457,Nakada et al.,2006,1.54569616,0.026950056
obs458,Nakada et al.,2006,1.955247331,0.745249344
obs459,Nigro,1994,0.024192491,0.001219907
obs460,Nigro,1994,0.027048801,0.001219977
obs461,Nigro,1994,0.078633833,0.001222574
obs462,Nigro,1994,0.112330224,0.00122564
obs463,Lambrides et al.,2004,0.034087509,0.043551939
obs464,Lambrides et al.,2004,0.102262528,0.043668135
obs465,Lambrides et al.,2004,0.102262528,0.043668135
obs466,Lambrides et al.,2004,0.136350037,0.043769807
obs467,Lambrides et al.,2004,0.170437546,0.043900527
obs468,Lambrides et al.,2004,0,0.027210884
obs469,Lambrides et al.,2004,0.034481518,0.040828216
obs470,Lambrides et al.,2004,0.040795154,0.027227527
obs471,Lambrides et al.,2004,0.061192731,0.02724833
obs472,Lambrides et al.,2004,0.061192731,0.02724833
obs473,Lambrides et al.,2004,0.081590308,0.027277454
obs474,Lambrides et al.,2004,-0.339755274,0.019872145
obs475,Jones et al.,1998,0.730181818,0.256962068
obs476,Jones et al.,1998,1.949090909,0.405407062
obs477,Jones et al.,1998,4.285090909,1.067363823
obs478,Jones et al.,1998,0.212363636,0.234777196
obs479,Jones et al.,1998,0.241454546,0.235377286
obs480,Jones et al.,1998,0.651636364,0.252028634
obs481,Jones et al.,1998,0.794181818,0.26139658
obs482,Jones et al.,1998,1.003636364,0.278512998
obs483,Jones et al.,1998,1.253818182,0.304184547
obs484,Jones et al.,1998,1.588363636,0.347404502
obs485,Jones et al.,1998,3.659636364,0.841497196
obs486,Jones et al.,1998,5.905454546,1.817926972
obs487,Palmer & Rodriguez de Cianzio,1985,0.103664301,0.008780568
obs488,Palmer & Rodriguez de Cianzio,1985,0.118934694,0.005613557
obs489,Palmer & Rodriguez de Cianzio,1985,-0.14324094,0.006356228
obs490,Palmer & Rodriguez de Cianzio,1985,-0.118517097,0.00459953
obs491,Palmer & Rodriguez de Cianzio,1985,0.055963886,0.004199501
obs492,Palmer & Rodriguez de Cianzio,1985,-0.088976562,0.003508851
obs493,Palmer & Rodriguez de Cianzio,1985,-0.33721469,0.001166523
obs494,Arnqvist et al.,2010,0.083062946,0.052945803
obs495,Arnqvist et al.,2010,0.11080597,0.052227852
obs496,Arnqvist et al.,2010,0.006616541,0.02532667
obs497,Arnqvist et al.,2010,0.025883486,0.029436658
obs498,Friberg & Dowling,2008,0.000517423,0.052974803
obs499,Friberg & Dowling,2008,0.001055965,0.052974814
obs500,Friberg & Dowling,2008,0.030795644,0.052987615
obs501,Friberg & Dowling,2008,0.055525947,0.053016463
