obs_ID,study_ID,year_pub,es,var
obs141,"Via, S. 1991",1991,0.68597405,0.236927235
obs142,"Via, S. 1991",1991,0.164097869,0.223063726
obs143,"Via, S. 1991",1991,-0.096379821,0.222512506
obs144,"Via, S. 1991",1991,-0.521885351,0.230733607
obs145,"Via, S. 1991",1991,0.390598991,0.226989959
obs146,"Via, S. 1991",1991,0.289391089,0.224839322
obs147,"Via, S. 1991",1991,0.259761359,0.224330846
obs148,"Via, S. 1991",1991,-0.224606322,0.223798722
obs149,"Amzallag, G. 1994",1994,-0.292592361,0.067404686
obs150,"Amzallag, G. 1994",1994,-0.691202933,0.087574152
obs151,"Amzallag, G. 1994",1994,-0.526100012,0.069052712
obs152,"Amzallag, G. 1994",1994,-1.298130846,0.090277379
obs153,"Amzallag, G. 1994",1994,0.904865064,0.073725122
obs154,"Amzallag, G. 1994",1994,2.541085366,0.151184294
obs155,"Amzallag, G. 1994",1994,1.758934527,0.093337793
obs156,"Amzallag, G. 1994",1994,1.373526678,0.092214223
obs157,"Cadby, C. D., Jones, S. M., & Wapstra, E. 2011",2011,0.151533511,0.062685181
obs158,"Cadby, C. D., Jones, S. M., & Wapstra, E. 2011",2011,-0.441954416,0.064075191
obs159,"Cadby, C. D., Jones, S. M., & Wapstra, E. 2011",2011,0.817767563,0.067893095
obs160,"Cadby, C. D., Jones, S. M., & Wapstra, E. 2011",2011,-0.705763448,0.066516952
obs161,"Zehnder, C., & Hunter, M. 2007",2007,0.558161106,0.208653995
obs162,"Zehnder, C., & Hunter, M. 2007",2007,0.868237656,0.220939906
obs163,"Zehnder, C., & Hunter, M. 2007",2007,-1.014701962,0.228600558
obs164,"Zehnder, C., & Hunter, M. 2007",2007,-0.099372626,0.200274303
obs165,"Zehnder, C., & Hunter, M. 2007",2007,-0.218149388,0.201321921
obs166,"Zehnder, C., & Hunter, M. 2007",2007,-0.070236899,0.200137034
obs167,"Zehnder, C., & Hunter, M. 2007",2007,0,0.2
obs168,"Zehnder, C., & Hunter, M. 2007",2007,-0.871124081,0.221079366
obs169,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.037888894,0.009480382
obs170,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.264990767,0.009562268
obs171,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.13747278,0.009501172
obs172,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.057397788,0.009482595
obs173,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.118852071,0.009495489
obs174,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.078118209,0.009485938
obs175,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.180591768,0.009517498
obs176,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.161911611,0.009509882
obs177,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.064009797,0.009483551
obs178,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.045730928,0.009481163
obs179,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.090744386,0.009488476
obs180,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.101222625,0.009490871
obs181,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.18176391,0.009518004
obs182,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.086684791,0.009487619
obs183,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.139397641,0.009501806
obs184,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.134786815,0.009500301
obs185,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.035096162,0.009480139
obs186,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.098756399,0.009490283
obs187,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.01554308,0.009478961
obs188,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.004591343,0.009478698
obs189,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.12047115,0.009495951
obs190,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.079594637,0.009486215
obs191,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.08762643,0.009487814
obs192,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.072558138,0.00948494
obs193,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.034284257,0.009480072
obs194,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.019359352,0.009479119
obs195,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.123387364,0.009496797
obs196,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.120287785,0.009495898
obs197,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.105037484,0.009491807
obs198,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.011379288,0.009478827
obs199,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.021432009,0.00947922
obs200,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.0227035,0.009479287
obs201,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.113011164,0.009493877
obs202,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.037773158,0.009480372
obs203,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.134405486,0.009500179
obs204,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.108669651,0.009492731
obs205,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.148641147,0.009504976
obs206,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.044391571,0.009481019
obs207,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.091748665,0.009488694
obs208,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.055014947,0.009482276
obs209,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.057971204,0.009482674
obs210,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.057593557,0.009482622
obs211,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.043806829,0.009480958
obs212,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.156960464,0.009508002
obs213,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.004518295,0.009478697
obs214,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.05984717,0.009482937
obs215,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.052157109,0.009481912
obs216,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.144323873,0.00950347
obs217,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.032631329,0.009479941
obs218,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.098843577,0.009490304
obs219,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.241451949,0.009548077
obs220,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.089332847,0.009488173
obs221,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.10217845,0.009491102
obs222,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.040919229,0.009480666
obs223,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.098224989,0.009490159
obs224,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.062677419,0.00948335
obs225,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.135749683,0.009500611
obs226,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.072536863,0.009484937
obs227,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.096369996,0.009489729
obs228,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.080824123,0.00948645
obs229,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.159479667,0.009508951
obs230,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.101748681,0.009490998
obs231,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,0.153616078,0.009506766
obs232,"Amarillo-Suárez, A. R., & Fox, C. W. 2006",2006,-0.174380228,0.009514874
obs233,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.66740255,0.058737171
obs234,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.010303253,0.055556314
obs235,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.408617282,0.126383041
obs236,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.772615408,0.181398863
obs237,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.271635833,0.448133746
obs238,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.718590922,0.421544527
obs239,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.117737289,0.059132793
obs240,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.508284324,0.060984997
obs241,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.339016002,0.088262565
obs242,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.252733802,0.139278097
obs243,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.067745424,0.366921636
obs244,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.340385796,0.380793125
obs245,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.117737289,0.059132793
obs246,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.508284324,0.060984997
obs247,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.339016002,0.088262565
obs248,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.252733802,0.139278097
obs249,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.067745424,0.366921636
obs250,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.340385796,0.380793125
obs251,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,1.191433612,0.065694942
obs252,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.138072434,0.055691727
obs253,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.202737297,0.05933916
obs254,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.138556906,0.059173217
obs255,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,-0.202737297,0.05933916
obs256,"Futuyma, D., Herrmann, C., Milstein, S., & Keese, M. 1993",1993,0.138556906,0.059173217
obs257,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.457967068,0.102759656
obs258,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.003364326,0.100000149
obs259,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.484845722,0.103093097
obs260,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.400970498,0.102115491
obs261,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.068598677,0.100061918
obs262,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.665168137,0.105821693
obs263,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.250247341,0.100823996
obs264,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.122984938,0.100199017
obs265,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.180565616,0.100428999
obs266,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.492820372,0.103195683
obs267,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.147904036,0.100287837
obs268,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.567728337,0.104240993
obs269,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.005256551,0.100000364
obs270,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.423073378,0.102355146
obs271,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.060153372,0.100047611
obs272,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.71811408,0.106785366
obs273,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,0.730602782,0.107023427
obs274,"Latzel, V., Klimešová, J., Hájek, T., Gómez, S., & Šmilauer, P. 2010",2010,-0.682768334,0.10613385
obs275,"Kwok, K. W. H., Grist, E. P. M., & Leung, K. M. Y. 2009",2009,-0.213213249,0.223642844
